emp_id,gender,age,marital_status,job_level,experience,dept,emp_type,wlb,work_env,physical_activity_hours,workload,stress,sleep_hours,commute_mode,commute_distance,num_companies,team_size,num_reports,edu_level,have_ot,training_hours_per_year,job_satisfaction,emp_satisfaction
2781,Female,33,Married,Senior,11,Operations,Part-Time,4,2,0.6,4,3,6.9,Public Transport,14,3,17,6,Bachelor,False,45.5,3,Rendah
2785,Female,34,Single,Senior,12,Operations,Full-Time,1,1,2.8,5,1,6.2,Public Transport,10,4,21,9,Bachelor,False,46.0,3,Rendah
2815,Male,40,Married,Senior,17,IT,Full-Time,5,1,2.0,4,3,8.0,Car,12,6,25,5,Bachelor,True,48.5,3,Rendah
2818,Male,40,Married,Senior,13,Sales,Full-Time,3,2,2.4,5,1,4.8,Bike,2,6,25,6,Bachelor,False,46.5,3,Rendah
2838,Male,32,Married,Senior,10,IT,Full-Time,4,2,2.1,4,3,7.5,Public Transport,21,3,19,7,Bachelor,True,45.0,3,Rendah
2841,Female,32,Married,Senior,10,Marketing,Full-Time,3,2,0.9,5,1,6.9,Walk,1,3,23,7,Bachelor,False,45.0,3,Rendah
2860,Male,60,Married,Lead,28,IT,Full-Time,3,4,2.2,5,2,6.8,Car,6,12,28,6,Bachelor,True,64.0,3,Rendah
2870,Female,38,Married,Senior,16,Finance,Full-Time,2,5,3.2,4,2,5.5,Car,8,5,16,9,Bachelor,True,48.0,3,Rendah
2871,Female,52,Divorced,Senior,16,Sales,Part-Time,2,1,2.1,5,1,7.4,Public Transport,17,10,22,4,Bachelor,False,48.0,3,Rendah
2873,Female,31,Married,Mid,5,Sales,Part-Time,1,1,2.2,2,1,8.8,Public Transport,16,3,13,0,Bachelor,True,32.5,3,Rendah
2875,Male,42,Married,Mid,20,IT,Full-Time,3,2,2.0,3,2,7.4,Bike,4,6,14,0,Bachelor,True,40.0,3,Rendah
2876,Female,52,Married,Lead,22,Marketing,Full-Time,2,2,1.7,5,3,6.3,Bike,10,10,29,7,Bachelor,True,61.0,3,Rendah
2877,Female,35,Single,Senior,13,Marketing,Full-Time,3,1,3.3,5,1,7.1,Public Transport,7,4,21,5,Bachelor,False,46.5,3,Rendah
2881,Male,26,Single,Mid,4,IT,Contract,3,2,1.7,2,2,6.3,Public Transport,8,1,13,0,Bachelor,True,32.0,3,Rendah
2882,Male,32,Married,Mid,5,Legal,Full-Time,1,1,0.9,5,1,7.0,Car,5,3,14,0,Bachelor,False,32.5,3,Rendah
2905,Female,50,Married,Senior,19,Finance,Full-Time,1,4,4.1,5,2,7.9,Car,9,9,17,2,Bachelor,False,49.5,3,Rendah
2930,Male,42,Married,Lead,6,IT,Part-Time,5,3,0.4,5,2,5.7,Motorbike,11,6,20,3,Bachelor,True,53.0,3,Rendah
2972,Female,27,Single,Mid,5,Operations,Full-Time,1,2,2.3,2,3,8.4,Public Transport,10,1,12,0,Bachelor,True,32.5,3,Rendah
267,Female,33,Single,Mid,11,Operations,Full-Time,1,4,2.9,4,1,6.3,Walk,2,3,11,0,Bachelor,True,35.5,2,Rendah
276,Female,55,Married,Senior,18,Sales,Full-Time,2,1,0.6,4,1,5.5,Bike,10,11,24,6,Bachelor,False,49.0,2,Rendah
294,Male,38,Single,Mid,4,Finance,Full-Time,4,3,2.6,3,3,5.8,Public Transport,26,5,12,0,Bachelor,True,32.0,2,Rendah
301,Male,30,Married,Senior,2,Sales,Full-Time,5,2,3.6,4,3,7.4,Walk,1,2,23,9,Bachelor,True,41.0,2,Rendah
312,Male,31,Single,Senior,9,Sales,Full-Time,2,3,0.0,3,1,6.8,Public Transport,7,3,19,7,Bachelor,True,44.5,2,Rendah
316,Male,34,Single,Mid,12,Finance,Part-Time,2,1,1.6,4,3,7.8,Motorbike,3,4,12,0,Bachelor,False,36.0,2,Rendah
1086,Male,45,Divorced,Senior,5,IT,Full-Time,2,3,3.2,2,1,7.1,Bike,9,7,20,6,Bachelor,True,42.5,2,Rendah
1092,Female,44,Married,Senior,22,Legal,Part-Time,4,4,2.1,4,1,8.2,Walk,2,7,23,4,Bachelor,False,51.0,2,Rendah
1097,Female,53,Married,Senior,23,Operations,Full-Time,3,4,1.2,1,1,6.2,Public Transport,9,10,21,1,Bachelor,False,51.5,2,Rendah
1103,Male,44,Married,Senior,20,IT,Part-Time,4,3,2.9,5,1,7.1,Public Transport,7,7,18,8,Bachelor,True,50.0,2,Rendah
1104,Male,36,Married,Senior,14,Operations,Full-Time,4,4,0.8,5,1,6.7,Bike,2,4,15,2,Bachelor,False,47.0,2,Rendah
1109,Female,50,Married,Lead,11,HR,Full-Time,4,3,1.6,4,1,5.9,Car,22,9,22,8,Bachelor,False,55.5,2,Rendah
1121,Female,28,Married,Senior,6,HR,Full-Time,1,2,0.6,1,1,5.7,Public Transport,29,2,25,1,Bachelor,False,43.0,2,Rendah
1124,Male,54,Married,Senior,6,IT,Part-Time,5,3,3.8,2,1,5.0,Walk,1,10,23,2,Bachelor,True,43.0,2,Rendah
1128,Female,46,Married,Senior,24,Finance,Part-Time,4,1,3.5,2,1,5.3,Car,15,8,16,6,Bachelor,False,52.0,2,Rendah
1129,Male,56,Married,Lead,6,IT,Contract,3,5,3.2,3,2,5.6,Car,16,11,21,8,Bachelor,True,53.0,2,Rendah
1143,Male,52,Married,Lead,12,IT,Full-Time,2,5,0.8,1,1,7.2,Walk,1,10,25,1,Bachelor,True,56.0,2,Rendah
1153,Male,32,Single,Senior,8,Legal,Full-Time,4,1,2.0,3,1,7.1,Car,27,3,18,1,Bachelor,False,44.0,2,Rendah
1154,Female,35,Married,Mid,10,Marketing,Contract,5,3,2.6,2,3,8.2,Walk,2,4,11,0,Bachelor,False,35.0,2,Rendah
1156,Male,48,Divorced,Senior,9,Finance,Contract,4,4,2.0,4,3,7.3,Car,15,8,17,7,Bachelor,False,44.5,2,Rendah
1166,Female,38,Married,Senior,2,Legal,Part-Time,3,5,2.3,5,2,7.6,Public Transport,7,5,22,7,Bachelor,False,41.0,2,Rendah
1168,Female,47,Divorced,Senior,1,Marketing,Full-Time,3,3,2.4,1,1,4.8,Walk,2,8,18,5,Bachelor,False,40.5,2,Rendah
1172,Female,50,Married,Lead,11,Operations,Contract,2,4,1.4,1,2,5.5,Bike,9,9,26,5,Bachelor,False,55.5,2,Rendah
1185,Female,52,Married,Senior,15,Legal,Full-Time,3,2,2.5,3,1,6.7,Public Transport,24,10,19,2,Bachelor,False,47.5,2,Rendah
1186,Female,34,Married,Senior,12,IT,Full-Time,3,4,0.1,4,1,8.2,Car,12,4,19,5,Bachelor,True,46.0,2,Rendah
1187,Female,32,Single,Senior,8,Operations,Part-Time,2,5,2.1,4,3,6.5,Walk,1,3,19,5,Bachelor,False,44.0,2,Rendah
1195,Male,56,Married,Senior,9,Operations,Part-Time,3,3,0.0,1,1,7.0,Motorbike,17,11,22,1,Bachelor,True,44.5,2,Rendah
1197,Female,52,Married,Senior,28,Finance,Full-Time,3,5,3.8,3,2,6.9,Car,7,10,20,2,Bachelor,False,54.0,2,Rendah
1198,Female,42,Married,Lead,20,Finance,Part-Time,1,5,3.1,3,1,7.2,Car,24,6,21,4,Bachelor,False,60.0,2,Rendah
1201,Male,54,Married,Senior,11,Finance,Full-Time,3,4,0.7,5,1,6.7,Bike,5,10,21,1,Bachelor,False,45.5,2,Rendah
1210,Male,36,Single,Mid,9,Marketing,Full-Time,4,1,1.9,5,1,7.4,Car,25,4,15,0,Bachelor,False,34.5,2,Rendah
1211,Male,51,Divorced,Senior,23,Finance,Contract,2,2,0.5,3,1,6.3,Motorbike,4,9,21,4,Bachelor,False,51.5,2,Rendah
1219,Male,52,Married,Senior,24,Sales,Full-Time,5,1,1.5,3,1,7.0,Walk,2,10,17,7,Bachelor,True,52.0,2,Rendah
1223,Male,33,Single,Senior,11,IT,Contract,2,2,1.0,2,1,8.5,Car,15,3,15,5,Bachelor,True,45.5,2,Rendah
1224,Female,40,Married,Mid,2,Sales,Full-Time,2,3,3.6,1,1,7.2,Public Transport,23,6,13,0,Bachelor,False,31.0,2,Rendah
1229,Female,50,Married,Lead,3,Finance,Full-Time,2,5,1.8,3,2,5.0,Bike,9,9,20,1,Bachelor,False,51.5,2,Rendah
1246,Male,38,Married,Senior,16,Sales,Part-Time,4,3,2.4,5,1,7.1,Bike,6,5,15,1,Bachelor,False,48.0,2,Rendah
1247,Female,45,Single,Mid,23,Sales,Full-Time,2,3,1.9,5,1,8.0,Car,26,7,10,0,Bachelor,False,41.5,2,Rendah
1255,Male,36,Single,Senior,1,Sales,Contract,1,2,0.3,1,3,9.4,Public Transport,27,4,15,5,Bachelor,False,40.5,2,Rendah
1256,Female,46,Married,Mid,5,IT,Full-Time,3,5,1.3,1,1,6.8,Public Transport,14,8,15,0,Bachelor,True,32.5,2,Rendah
1258,Female,40,Married,Senior,8,HR,Full-Time,2,3,3.0,1,3,8.0,Walk,2,6,20,8,Bachelor,False,44.0,2,Rendah
1262,Male,35,Married,Senior,13,Operations,Contract,4,4,0.2,3,3,6.2,Public Transport,22,4,15,8,Bachelor,False,46.5,2,Rendah
1264,Male,46,Married,Lead,17,Finance,Part-Time,5,2,1.2,3,3,8.0,Car,26,8,21,9,Bachelor,False,58.5,2,Rendah
1265,Female,25,Single,Mid,3,Finance,Full-Time,3,5,2.1,4,1,7.6,Public Transport,13,1,10,0,Bachelor,False,31.5,2,Rendah
1266,Male,28,Married,Mid,6,IT,Full-Time,2,3,1.9,1,2,7.6,Public Transport,10,2,15,0,Bachelor,True,33.0,2,Rendah
1268,Male,39,Single,Senior,17,Operations,Full-Time,2,4,0.8,1,1,6.4,Car,24,5,24,7,Bachelor,False,48.5,2,Rendah
1271,Male,33,Single,Mid,11,Legal,Part-Time,1,1,2.2,3,2,9.3,Public Transport,19,3,13,0,Bachelor,False,35.5,2,Rendah
1273,Male,37,Married,Mid,10,IT,Full-Time,4,3,2.6,5,1,6.7,Bike,10,5,14,0,Bachelor,False,35.0,2,Rendah
1275,Male,53,Married,Senior,5,Finance,Full-Time,3,2,1.7,4,1,9.7,Car,28,10,16,4,Bachelor,False,42.5,2,Rendah
1276,Male,35,Married,Senior,13,Finance,Part-Time,3,3,3.1,4,3,7.5,Car,21,4,25,9,Bachelor,False,46.5,2,Rendah
1283,Female,30,Married,Senior,8,Finance,Part-Time,5,1,0.6,3,2,7.4,Public Transport,10,2,18,6,Bachelor,False,44.0,2,Rendah
1295,Male,48,Married,Senior,26,IT,Part-Time,5,5,2.3,3,2,6.2,Walk,1,8,24,1,Bachelor,False,53.0,2,Rendah
1296,Female,60,Divorced,Senior,22,IT,Full-Time,2,3,2.4,4,1,8.1,Public Transport,28,12,25,3,Bachelor,True,51.0,2,Rendah
1297,Female,33,Married,Mid,3,Marketing,Part-Time,3,3,2.8,2,3,6.3,Public Transport,27,3,10,0,Bachelor,False,31.5,2,Rendah
1299,Female,28,Single,Senior,6,Sales,Full-Time,5,3,0.5,3,1,6.1,Public Transport,24,2,17,3,Bachelor,False,43.0,2,Rendah
1301,Female,49,Divorced,Senior,5,Customer Service,Full-Time,3,1,2.4,1,1,6.8,Car,6,9,16,6,Bachelor,False,42.5,2,Rendah
1302,Female,26,Single,Senior,4,IT,Full-Time,5,5,3.1,2,3,8.5,Car,23,1,23,9,Bachelor,True,42.0,2,Rendah
1303,Male,31,Single,Senior,9,IT,Full-Time,5,1,1.3,1,1,7.0,Bike,9,3,21,7,Bachelor,True,44.5,2,Rendah
1306,Male,59,Married,Senior,24,Operations,Contract,4,1,3.0,1,1,6.6,Walk,2,12,17,7,Bachelor,False,52.0,2,Rendah
1309,Male,59,Married,Senior,13,IT,Full-Time,3,3,0.8,1,1,5.8,Car,12,12,15,9,Bachelor,True,46.5,2,Rendah
1314,Female,33,Married,Senior,11,Sales,Full-Time,4,5,2.1,3,1,6.4,Car,11,3,19,8,Bachelor,False,45.5,2,Rendah
1316,Female,34,Married,Mid,11,Legal,Full-Time,3,5,1.4,5,2,8.2,Car,21,4,13,0,Bachelor,False,35.5,2,Rendah
1319,Male,59,Married,Senior,14,Sales,Full-Time,3,3,3.8,3,3,8.6,Car,26,12,15,5,Bachelor,False,47.0,2,Rendah
1329,Male,30,Single,Senior,2,Operations,Part-Time,4,4,3.2,2,1,7.1,Public Transport,7,2,18,6,Bachelor,True,41.0,2,Rendah
1331,Male,36,Married,Senior,5,Customer Service,Part-Time,2,4,1.4,1,1,6.0,Public Transport,19,4,15,1,Bachelor,False,42.5,2,Rendah
1339,Male,28,Single,Mid,6,Finance,Full-Time,3,2,1.9,4,1,6.3,Bike,9,2,15,0,Bachelor,False,33.0,2,Rendah
1351,Female,36,Married,Senior,10,Legal,Full-Time,5,4,1.7,1,2,5.9,Walk,1,4,18,7,Bachelor,False,45.0,2,Rendah
1352,Male,32,Married,Senior,1,IT,Full-Time,1,4,2.2,3,1,8.2,Car,15,3,18,4,Bachelor,True,40.5,2,Rendah
1355,Female,33,Married,Senior,11,Legal,Full-Time,4,5,4.0,2,1,7.0,Car,5,3,25,6,Bachelor,True,45.5,2,Rendah
1359,Male,26,Single,Senior,4,Marketing,Full-Time,5,3,0.6,3,1,6.0,Car,5,1,23,4,Bachelor,False,42.0,2,Rendah
1366,Female,35,Married,Mid,12,Marketing,Full-Time,5,2,2.0,4,2,7.0,Public Transport,18,4,10,0,Bachelor,False,36.0,2,Rendah
1367,Female,38,Married,Senior,16,Operations,Part-Time,4,3,2.8,2,1,6.9,Public Transport,22,5,25,9,Bachelor,True,48.0,2,Rendah
1368,Female,30,Single,Senior,3,Operations,Full-Time,4,5,0.3,1,2,5.7,Bike,10,2,25,9,Bachelor,False,41.5,2,Rendah
1381,Male,53,Married,Lead,19,Finance,Full-Time,4,5,2.2,5,2,5.8,Bike,3,10,24,1,Bachelor,False,59.5,2,Rendah
1383,Male,42,Married,Senior,16,IT,Full-Time,5,4,1.0,4,1,7.3,Car,26,6,21,5,Bachelor,False,48.0,2,Rendah
1388,Male,52,Married,Senior,19,IT,Full-Time,5,5,3.1,2,3,8.4,Car,16,10,21,8,Bachelor,True,49.5,2,Rendah
1389,Male,34,Married,Mid,12,Operations,Contract,2,4,2.6,3,3,7.4,Public Transport,20,4,14,0,Bachelor,False,36.0,2,Rendah
1395,Female,49,Divorced,Senior,1,Finance,Part-Time,2,3,3.3,3,1,9.0,Motorbike,19,9,18,6,Bachelor,False,40.5,2,Rendah
1396,Female,40,Married,Senior,18,Marketing,Full-Time,4,5,1.1,4,1,7.1,Car,10,6,19,4,Bachelor,False,49.0,2,Rendah
1397,Female,29,Single,Mid,4,Marketing,Full-Time,2,1,2.5,1,2,7.5,Car,28,2,14,0,Bachelor,False,32.0,2,Rendah
1399,Male,57,Married,Lead,9,Finance,Full-Time,2,5,0.2,2,2,6.2,Walk,2,11,22,7,Bachelor,False,54.5,2,Rendah
1402,Male,32,Married,Senior,10,HR,Full-Time,1,4,0.9,3,1,6.0,Walk,1,3,18,5,Bachelor,False,45.0,2,Rendah
1405,Male,32,Married,Senior,10,Legal,Contract,4,4,1.1,5,3,7.7,Motorbike,11,3,24,3,Bachelor,False,45.0,2,Rendah
1412,Female,52,Married,Senior,2,Marketing,Full-Time,1,5,2.9,4,1,7.9,Public Transport,14,10,20,4,Bachelor,False,41.0,2,Rendah
1414,Male,53,Divorced,Lead,25,Legal,Part-Time,4,4,2.4,3,1,6.4,Car,18,10,22,5,Bachelor,False,62.5,2,Rendah
1420,Female,38,Married,Senior,9,Legal,Part-Time,5,3,0.8,3,1,5.8,Car,27,5,15,9,Bachelor,False,44.5,2,Rendah
1421,Male,38,Married,Senior,16,Finance,Part-Time,5,3,1.9,2,3,7.8,Bike,5,5,22,6,Bachelor,False,48.0,2,Rendah
1425,Male,47,Married,Senior,16,Finance,Part-Time,1,5,1.9,1,3,7.2,Walk,2,8,19,2,Bachelor,False,48.0,2,Rendah
1428,Male,43,Married,Lead,21,Operations,Full-Time,5,4,3.0,5,1,6.6,Public Transport,11,7,26,4,Bachelor,False,60.5,2,Rendah
1432,Male,33,Married,Senior,1,Marketing,Full-Time,3,5,4.0,5,3,8.2,Public Transport,13,3,16,9,Bachelor,False,40.5,2,Rendah
1434,Female,32,Married,Senior,10,Legal,Part-Time,5,5,2.8,3,3,6.9,Motorbike,13,3,22,5,Bachelor,False,45.0,2,Rendah
1446,Female,59,Married,Senior,2,Finance,Full-Time,5,1,1.4,2,3,7.9,Public Transport,13,12,15,3,Bachelor,True,41.0,2,Rendah
1448,Male,35,Married,Mid,13,HR,Contract,5,3,0.0,3,1,7.8,Public Transport,18,4,12,0,Bachelor,False,36.5,2,Rendah
1450,Female,29,Married,Senior,3,Legal,Contract,1,5,2.4,2,1,8.4,Car,18,2,19,6,Bachelor,False,41.5,2,Rendah
1459,Female,54,Divorced,Senior,18,Finance,Full-Time,1,3,2.5,1,3,7.1,Car,11,10,25,9,Bachelor,False,49.0,2,Rendah
22,Male,52,Married,Lead,15,Marketing,Full-Time,1,3,2.3,5,1,7.3,Car,19,10,30,6,Bachelor,False,57.5,5,Tinggi
141,Female,40,Married,Lead,5,Finance,Full-Time,3,4,2.6,1,1,7.1,Motorbike,18,6,28,8,Bachelor,False,52.5,5,Tinggi
184,Female,60,Married,Lead,27,Sales,Part-Time,5,5,1.7,3,3,8.5,Motorbike,12,12,29,2,Bachelor,False,63.5,5,Tinggi
823,Male,55,Married,Lead,21,Finance,Full-Time,5,4,2.9,3,1,7.9,Bike,3,11,28,2,Bachelor,False,60.5,5,Tinggi
1236,Female,58,Divorced,Lead,17,Sales,Full-Time,5,4,0.9,1,1,8.3,Car,23,12,30,9,Bachelor,False,58.5,5,Tinggi
1270,Male,50,Married,Lead,27,IT,Full-Time,5,5,1.1,5,1,8.7,Bike,3,9,28,8,Bachelor,False,63.5,5,Tinggi
1761,Female,53,Married,Lead,13,Legal,Part-Time,4,5,0.7,2,2,7.7,Public Transport,25,10,22,2,Bachelor,False,56.5,5,Tinggi
1833,Female,41,Married,Lead,14,Marketing,Contract,4,4,2.6,1,1,7.4,Walk,1,6,22,2,Bachelor,False,57.0,5,Tinggi
1909,Female,47,Married,Lead,25,Finance,Contract,4,3,1.7,1,1,7.4,Car,16,8,25,2,Bachelor,False,62.5,5,Tinggi
2139,Male,48,Married,Lead,12,Finance,Full-Time,5,4,3.2,2,1,9.4,Public Transport,14,8,23,8,Bachelor,True,56.0,5,Tinggi
2859,Male,40,Married,Lead,18,IT,Part-Time,5,2,1.5,2,3,7.8,Car,19,6,30,7,Bachelor,True,59.0,5,Tinggi
2866,Male,53,Married,Lead,16,HR,Full-Time,2,1,3.1,1,3,7.3,Car,12,10,30,8,Bachelor,False,58.0,5,Tinggi
2934,Male,51,Divorced,Lead,7,Finance,Full-Time,5,5,1.3,2,2,5.1,Bike,5,9,30,3,Bachelor,False,53.5,5,Tinggi
2952,Female,50,Married,Lead,18,Customer Service,Full-Time,3,3,2.4,1,1,6.5,Bike,4,9,22,5,Bachelor,False,59.0,5,Tinggi
2994,Female,54,Divorced,Lead,18,Marketing,Full-Time,1,5,3.0,4,1,5.9,Car,28,10,27,4,Bachelor,False,59.0,5,Tinggi
3006,Female,51,Divorced,Lead,4,Finance,Full-Time,2,4,2.8,5,1,9.1,Car,26,9,22,6,Bachelor,False,52.0,5,Tinggi
87,Male,40,Single,Lead,18,Legal,Full-Time,1,1,2.7,1,1,7.2,Car,14,6,21,4,Bachelor,True,59.0,5,Tinggi
174,Male,53,Married,Lead,3,IT,Part-Time,3,1,2.8,4,1,7.2,Walk,2,10,23,9,Bachelor,True,51.5,5,Tinggi
178,Male,54,Divorced,Lead,8,Operations,Full-Time,4,1,2.4,5,1,5.4,Walk,1,10,28,7,Bachelor,False,54.0,5,Tinggi
230,Male,52,Married,Lead,16,Marketing,Full-Time,3,4,1.1,5,3,5.8,Car,11,10,23,2,Bachelor,False,58.0,5,Tinggi
243,Male,49,Married,Lead,24,IT,Full-Time,1,1,0.3,5,1,6.4,Walk,1,9,24,8,Bachelor,True,62.0,5,Tinggi
2887,Male,58,Married,Lead,6,Operations,Part-Time,5,5,2.2,2,1,9.1,Public Transport,15,12,21,5,Bachelor,False,53.0,4,Tinggi
8,Female,58,Married,Lead,25,Customer Service,Part-Time,4,3,3.7,3,3,6.7,Public Transport,25,12,28,5,Bachelor,False,62.5,4,Tinggi
46,Female,55,Married,Lead,25,Operations,Full-Time,3,2,1.5,4,1,6.1,Bike,10,11,27,9,Bachelor,False,62.5,4,Tinggi
53,Female,48,Married,Lead,2,Finance,Full-Time,1,5,2.3,1,1,7.7,Car,27,8,28,2,Bachelor,False,51.0,5,Tinggi
132,Female,49,Married,Lead,19,Marketing,Part-Time,5,4,3.0,5,1,6.2,Car,21,9,25,5,Bachelor,False,59.5,5,Tinggi
155,Male,52,Married,Lead,23,Finance,Full-Time,2,3,3.0,2,1,6.7,Public Transport,9,10,26,5,Bachelor,False,61.5,5,Tinggi
192,Male,44,Married,Lead,22,IT,Full-Time,1,5,2.4,3,1,7.9,Car,8,7,23,6,Bachelor,False,61.0,5,Tinggi
264,Male,58,Divorced,Lead,23,Operations,Full-Time,4,5,1.5,3,1,7.0,Public Transport,21,12,24,6,Bachelor,False,61.5,4,Tinggi
270,Female,47,Divorced,Lead,2,IT,Contract,1,4,2.8,2,1,7.3,Public Transport,20,8,30,9,Bachelor,True,51.0,4,Tinggi
302,Male,53,Married,Lead,20,Operations,Full-Time,4,5,2.7,5,1,7.0,Walk,1,10,26,3,Bachelor,False,60.0,4,Tinggi
306,Female,44,Married,Lead,11,Sales,Full-Time,4,5,1.7,5,2,4.9,Public Transport,17,7,21,2,Bachelor,False,55.5,4,Tinggi
348,Male,59,Married,Lead,27,IT,Part-Time,3,5,1.0,2,1,8.7,Public Transport,16,12,24,2,Bachelor,True,63.5,4,Tinggi
396,Male,53,Divorced,Lead,15,IT,Full-Time,3,5,0.9,4,1,4.9,Car,12,10,24,3,Bachelor,False,57.5,4,Tinggi
438,Female,46,Married,Lead,24,HR,Contract,3,4,1.9,4,1,7.9,Car,21,8,22,2,Bachelor,False,62.0,4,Tinggi
447,Male,52,Married,Lead,29,Finance,Full-Time,2,4,2.4,1,3,6.1,Public Transport,22,10,30,5,Bachelor,False,64.5,4,Tinggi
449,Female,46,Married,Lead,10,Marketing,Full-Time,4,4,0.0,3,2,7.7,Public Transport,8,8,30,6,Bachelor,False,55.0,4,Tinggi
451,Male,53,Married,Lead,22,IT,Full-Time,1,5,0.9,1,1,8.0,Bike,4,10,25,4,Bachelor,False,61.0,4,Tinggi
478,Female,53,Divorced,Lead,27,IT,Part-Time,1,2,1.8,1,1,7.4,Walk,2,10,27,6,Bachelor,True,63.5,4,Tinggi
505,Female,51,Married,Lead,20,Sales,Part-Time,4,1,2.8,3,1,7.9,Public Transport,26,9,21,2,Bachelor,False,60.0,4,Tinggi
521,Female,51,Divorced,Lead,20,Sales,Full-Time,5,4,2.3,4,1,7.1,Walk,1,9,26,6,Bachelor,False,60.0,4,Tinggi
529,Female,50,Married,Lead,9,Operations,Full-Time,1,5,1.2,4,2,7.6,Car,11,9,20,9,Bachelor,False,54.5,4,Tinggi
624,Female,40,Married,Lead,2,Marketing,Full-Time,1,2,2.5,1,2,7.6,Bike,3,6,20,9,Bachelor,False,51.0,4,Tinggi
642,Female,60,Married,Lead,16,Customer Service,Full-Time,3,4,1.5,3,1,6.4,Public Transport,15,12,27,6,Bachelor,False,58.0,4,Tinggi
655,Male,50,Married,Lead,25,Finance,Part-Time,5,3,2.0,5,1,7.1,Public Transport,13,9,20,5,Bachelor,True,62.5,4,Tinggi
1471,Male,60,Divorced,Lead,21,IT,Full-Time,1,3,1.4,2,2,6.2,Car,25,12,22,1,Bachelor,False,60.5,4,Tinggi
1479,Male,40,Married,Lead,1,IT,Full-Time,5,3,3.3,5,2,7.2,Car,27,6,23,9,Bachelor,True,50.5,4,Tinggi
1484,Male,41,Married,Lead,19,Finance,Part-Time,2,4,2.9,4,1,7.4,Public Transport,18,6,26,1,Bachelor,False,59.5,4,Tinggi
1486,Male,40,Married,Lead,18,Customer Service,Full-Time,3,5,2.5,2,1,5.8,Motorbike,17,6,22,2,Bachelor,False,59.0,4,Tinggi
1539,Male,47,Married,Lead,8,Legal,Full-Time,3,3,0.9,5,1,7.9,Motorbike,16,8,22,4,Bachelor,False,54.0,4,Tinggi
1584,Female,58,Married,Lead,25,Marketing,Full-Time,3,4,3.0,5,1,6.3,Bike,5,12,28,1,Bachelor,False,62.5,4,Tinggi
1631,Female,54,Married,Lead,10,Sales,Contract,4,5,1.1,2,1,7.3,Public Transport,24,10,22,4,Bachelor,True,55.0,4,Tinggi
1633,Female,56,Married,Lead,2,HR,Full-Time,4,1,2.0,1,1,7.5,Car,18,11,22,1,Bachelor,False,51.0,4,Tinggi
1666,Male,54,Divorced,Lead,19,Customer Service,Part-Time,1,3,3.1,2,1,8.0,Public Transport,25,10,29,2,PhD,True,59.5,4,Tinggi
1687,Female,49,Married,Lead,16,Marketing,Part-Time,1,1,2.5,2,1,9.1,Motorbike,9,9,26,1,PhD,False,58.0,4,Tinggi
1708,Female,58,Divorced,Lead,3,Marketing,Full-Time,2,5,2.7,5,1,7.3,Public Transport,17,12,23,1,PhD,False,51.5,4,Tinggi
1723,Male,46,Married,Lead,13,IT,Full-Time,4,3,1.6,4,1,6.5,Car,19,8,23,2,PhD,True,56.5,4,Tinggi
1750,Female,50,Married,Lead,13,Operations,Full-Time,3,3,1.9,5,1,8.1,Bike,10,9,28,6,PhD,False,56.5,4,Tinggi
1788,Male,54,Married,Lead,12,Legal,Full-Time,3,2,2.4,1,1,7.7,Motorbike,18,10,27,9,PhD,False,56.0,4,Tinggi
1802,Male,50,Married,Lead,5,IT,Part-Time,1,5,2.3,3,2,7.1,Car,11,9,29,3,PhD,True,52.5,4,Tinggi
1809,Female,53,Divorced,Lead,25,Sales,Full-Time,5,2,2.1,5,2,8.6,Bike,7,10,21,8,PhD,False,62.5,4,Tinggi
1864,Male,45,Married,Lead,7,IT,Part-Time,5,1,3.1,1,3,8.0,Car,7,7,30,9,PhD,True,53.5,4,Tinggi
1896,Male,51,Married,Lead,25,HR,Full-Time,5,2,0.6,3,1,6.9,Bike,8,9,26,6,PhD,False,62.5,4,Tinggi
1942,Female,40,Married,Lead,12,Marketing,Full-Time,2,2,2.9,4,1,7.9,Car,11,6,30,3,PhD,False,56.0,4,Tinggi
1962,Female,49,Married,Lead,27,Operations,Full-Time,1,4,3.6,2,1,7.8,Car,7,9,26,7,PhD,True,63.5,4,Tinggi
2110,Male,47,Married,Lead,18,Finance,Full-Time,4,5,1.8,4,1,6.8,Bike,2,8,30,7,PhD,True,59.0,4,Tinggi
2122,Male,54,Married,Lead,23,Finance,Full-Time,2,4,1.2,2,1,8.9,Public Transport,23,10,26,4,PhD,False,61.5,4,Tinggi
2169,Male,52,Married,Lead,10,IT,Full-Time,1,5,3.1,1,1,6.9,Public Transport,21,10,21,9,PhD,True,55.0,4,Tinggi
2190,Male,40,Married,Lead,16,IT,Full-Time,4,2,0.9,2,1,7.6,Bike,4,6,23,2,PhD,True,58.0,4,Tinggi
2249,Female,54,Married,Lead,17,Finance,Full-Time,2,3,2.9,3,1,7.9,Public Transport,16,10,22,2,PhD,False,58.5,4,Tinggi
2281,Female,55,Divorced,Lead,16,Customer Service,Full-Time,2,2,1.7,1,1,7.8,Walk,2,11,21,8,PhD,False,58.0,4,Tinggi
2294,Male,51,Married,Lead,5,Finance,Full-Time,2,2,0.6,1,1,6.6,Public Transport,28,9,30,3,PhD,False,52.5,4,Tinggi
2302,Female,56,Married,Lead,16,Operations,Full-Time,4,4,2.6,3,1,7.0,Bike,2,11,21,4,PhD,False,58.0,4,Tinggi
